Unnamed: 0,BACKLIGHTSUN,DARKNESS,MOTIONBLUR,RAIN,SignType,img_id,class,detailed_class,full_img_pth,hour,rain_sensor,sun_altitude,velocity,DARKNESS_classes,RAIN_classes,MOTIONBLUR_classes,BACKLIGHTSUN_classes,VGG_is_correct,VG_labels,VGG_probabilities,Latitude,Longitude,Coordinates,Datetime,formattedTime,Speed,month,Temperature,Precipitation,Elevation,Open_Data,RoadTypes,Coordinates_Joined,env_probability ,geo_probability ,Scope_Probability_Verbose,Scope_Probability,temp_probability,geo_probability
10165,0,0,25,0,14,1557742475_1687,MOTIONBLUR,MOTIONBLUR,1557742475_1687_UC2_MOTIONBLUR-25.png,9.5870913,1.250400375,0.248406984,53.08429782,0,0,1,0,True,14,0.999946713,52.73613478612178,8.566720392917299,"(52.73613478612178, 8.566720392917297)",1532807643,2018-07-28 19:54:03,98.37376968856545,7,20.960649458856192,2.5551367351276077,42.0,"{""place_id"":135365055,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":250855549,""lat"":""52.7370867656731"",""lon"":""8.56676333389092"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":""An der Bahn"",""display_name"":""An der Bahn, Drentwede, Samtgemeinde Barnstorf, Landkreis Diepholz, Niedersachsen, 49406, Deutschland"",""address"":{""road"":""An der Bahn"",""suburb"":""Drentwede"",""village"":""Drentwede"",""county"":""Landkreis Diepholz"",""state"":""Niedersachsen"",""postcode"":""49406"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.7370831"",""52.7417999"",""8.5667138"",""8.5750168""]}",road,"(8.566720392917299, 52.73613478612178)",0,0,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1.0,1.0,1.0
11648,0,0,25,0,31,1557742475_321,MOTIONBLUR,MOTIONBLUR,1557742475_321_UC2_MOTIONBLUR-25.png,14.85203793,4.838104475,2.1110613540000003,80.04638726,0,0,1,0,True,31,0.758114159,51.64435169592174,9.698596520152355,"(51.64435169592174, 9.698596520152357)",1538552376,2018-10-03 07:39:36,48.01053012596192,10,2.342323209210419,0.0,217.5,"{""place_id"":640274,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":244958266,""lat"":""51.6547238"",""lon"":""9.6804487"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Bollensen"",""display_name"":""Bollensen, Landkreis Northeim, Niedersachsen, 37170, Deutschland"",""address"":{""village"":""Bollensen"",""county"":""Landkreis Northeim"",""state"":""Niedersachsen"",""postcode"":""37170"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.6147238"",""51.6947238"",""9.6404487"",""9.7204487""]}",road,"(9.698596520152355, 51.64435169592174)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
9052,0,0,0,0,13,1557742122_686,MOTIONBLUR,MOTIONBLUR,1557742122_686_UC2_MOTIONBLUR-0.png,13.90019565,3.611471845,2.99669023,67.51953018,0,1,0,0,True,13,1.0,50.84509626575154,7.39452503139964,"(50.84509626575155, 7.39452503139964)",1551523118,2019-03-02 10:38:38,99.63027077428056,3,-17.84464907231302,0.9014349569267962,209.0,"{""place_id"":162775050,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":386604815,""lat"":""50.84532195"",""lon"":""7.39432964963333"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""19, Thilhove, Bröl, Beierterhof, Ruppichteroth, Rhein-Sieg-Kreis, Regierungsbezirk Köln, Nordrhein-Westfalen, 53809, Deutschland"",""address"":{""house_number"":""19"",""road"":""Thilhove"",""neighbourhood"":""Bröl"",""suburb"":""Beierterhof"",""town"":""Ruppichteroth"",""county"":""Rhein-Sieg-Kreis"",""state_district"":""Regierungsbezirk Köln"",""state"":""Nordrhein-Westfalen"",""postcode"":""53809"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.8452354"",""50.8453827"",""7.3941804"",""7.3944832""]}",road,"(7.39452503139964, 50.84509626575154)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
23377,0,75,0,0,10,1557744085_2778,DARKNESS,DARKNESS,1557744085_2778_UC2_DARKNESS-75.png,22.01386703,1.500623984,0.564163586,0.817097478,2,0,0,0,True,10,0.991697192,51.90153102267652,8.48686253270936,"(51.90153102267652, 8.48686253270936)",1542641296,2018-11-19 15:28:16,108.24826677072052,11,20.974931251579466,0.13934044971720996,88.0,"{""place_id"":69230184,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":4237819,""lat"":""51.9019534120105"",""lon"":""8.48678505770688"",""place_rank"":26,""category"":""highway"",""type"":""motorway"",""importance"":""0.1"",""addresstype"":""road"",""name"":""A 2"",""display_name"":""A 2, Sürenheide, Verl, Kreis Gütersloh, Regierungsbezirk Detmold, Nordrhein-Westfalen, 33415, Deutschland"",""address"":{""road"":""A 2"",""suburb"":""Sürenheide"",""town"":""Verl"",""county"":""Kreis Gütersloh"",""state_district"":""Regierungsbezirk Detmold"",""state"":""Nordrhein-Westfalen"",""postcode"":""33415"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.8954278"",""51.9039872"",""8.4569272"",""8.4963087""]}",road,"(8.48686253270936, 51.90153102267652)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
21349,0,25,0,0,12,1557743752_953,DARKNESS,DARKNESS,1557743752_953_UC2_DARKNESS-25.png,19.46168446,4.663993829,2.594732327,2.142092386,0,0,0,0,True,12,0.999997616,49.091969168666324,12.189221106538177,"(49.09196916866633, 12.189221106538174)",1540907335,2018-10-30 13:48:55,101.95149769235277,10,20.67759485844661,0.0,459.0,"{""place_id"":85001176,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":35449671,""lat"":""49.0930293052892"",""lon"":""12.1884773561245"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""St 2150"",""display_name"":""St 2150, Forstacker, Wenzenbach, Landkreis Regensburg, OPf, Bayern, 93173, Deutschland"",""address"":{""road"":""St 2150"",""suburb"":""Forstacker"",""village"":""Wenzenbach"",""county"":""Landkreis Regensburg"",""state_district"":""OPf"",""state"":""Bayern"",""postcode"":""93173"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.0835107"",""49.1081112"",""12.1723853"",""12.2087282""]}",road,"(12.189221106538177, 49.091969168666324)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
10314,0,0,25,0,3,1557742475_1820,MOTIONBLUR,MOTIONBLUR,1557742475_1820_UC2_MOTIONBLUR-25.png,16.44159504,4.378305354,2.885006751,69.11446155,0,0,1,0,False,5,0.729169905,48.2211180660402,12.261080308415387,"(48.2211180660402, 12.261080308415389)",1543417716,2018-11-28 15:08:36,107.72457199903528,11,4.660512638516794,0.8507148051273519,501.0,"{""place_id"":108286273,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":139504327,""lat"":""48.2228363286925"",""lon"":""12.2609829564234"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Höllhof, Obertaufkirchen, Landkreis Mühldorf am Inn, Obb, Bayern, 84419, Deutschland"",""address"":{""suburb"":""Höllhof"",""village"":""Obertaufkirchen"",""town"":""Landkreis Mühldorf am Inn"",""state_district"":""Obb"",""state"":""Bayern"",""postcode"":""84419"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.2188298"",""48.227706"",""12.2560002"",""12.271838""]}",road,"(12.261080308415387, 48.2211180660402)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
15651,0,0,0,0,12,1557743423_1223,DARKNESS,DARKNESS,1557743423_1223_UC2_DARKNESS-0.png,23.19855231,0.5487785589999999,4.9927929330000005,3.834643075,0,0,0,0,True,12,0.999890327,50.57338001130068,11.62730715833874,"(50.57338001130068, 11.62730715833874)",1524722722,2018-04-26 06:05:22,73.36223253531286,4,-5.091303231680975,0.7612773295009884,521.0,"{""place_id"":16614780,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":1502918086,""lat"":""50.5628979"",""lon"":""11.6468217"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Liebengrün"",""display_name"":""Liebengrün, Remptendorf, Saale-Orla-Kreis, Thüringen, Deutschland"",""address"":{""city_district"":""Liebengrün"",""village"":""Liebengrün"",""county"":""Remptendorf"",""state"":""Thüringen"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.5228979"",""50.6028979"",""11.6068217"",""11.6868217""]}",road,"(11.62730715833874, 50.57338001130068)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
24837,0,0,0,0,8,1558445871_1391,BACKLIGHTSUN,BACKLIGHTSUN,1558445871_1391_UC2_BACKLIGHTSUN-0.png,14.39202438,0.8924973620000001,56.87572987,3.484051749,0,0,0,0,True,8,0.543234408,50.36161854035042,12.78504400449553,"(50.36161854035042, 12.78504400449553)",1527193678,2018-05-24 20:27:58,108.41473657677635,5,2.413792364324764,0.9070571114183712,911.0,"{""place_id"":26229464,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":2536693861,""lat"":""50.3614803"",""lon"":""12.7847808"",""place_rank"":30,""category"":""place"",""type"":""house"",""importance"":""0"",""addresstype"":""place"",""name"":null,""display_name"":""229, Velflinská, Pernink, okres Karlovy Vary, Karlovarský kraj, Severozápad, 36236, Česko"",""address"":{""house_number"":""229"",""road"":""Velflinská"",""suburb"":""Pernink"",""village"":""Pernink"",""county"":""okres Karlovy Vary"",""state"":""Severozápad"",""postcode"":""36236"",""country"":""Česko"",""country_code"":""cz""},""boundingbox"":[""50.3613803"",""50.3615803"",""12.7846808"",""12.7848808""]}",road,"(12.78504400449553, 50.36161854035042)",0,0,"{'geo': 0, 'env': 0.5, 'img': 1.0, 'total': 0}",0.0,0.5,0.0
23945,0,75,0,0,1,1557744085_59,DARKNESS,DARKNESS,1557744085_59_UC2_DARKNESS-75.png,21.09033603,3.431261224,2.788976323,3.107204169,2,0,0,0,False,5,0.5758527520000001,51.04375679076293,12.409600328190965,"(51.043756790762934, 12.409600328190967)",1523269032,2018-04-09 10:17:12,31.837354500406704,4,29.34431232087564,0.6432445306328525,175.0,"{""place_id"":128404179,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":225328702,""lat"":""51.0420606143001"",""lon"":""12.4090343084081"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""L 1355"",""display_name"":""L 1355, Treben, Pleißenaue, Altenburger Land, Thüringen, 04610, Deutschland"",""address"":{""road"":""L 1355"",""village"":""Treben"",""county"":""Pleißenaue"",""state"":""Thüringen"",""postcode"":""04610"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""51.0386559"",""51.0477545"",""12.3700273"",""12.4172815""]}",road,"(12.409600328190965, 51.04375679076293)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
28025,25,0,0,0,30,1558446067_661,BACKLIGHTSUN,BACKLIGHTSUN,1558446067_661_UC2_BACKLIGHTSUN-25.png,13.05673839,0.610241363,53.5545657,7.509888427999999,0,0,0,1,True,30,0.35356512700000003,50.03487373252714,9.748845840008102,"(50.03487373252714, 9.748845840008102)",1536694997,2018-09-11 19:43:17,24.907155667421343,9,20.505917163994717,0.9337209302723676,237.5,"{""place_id"":91009774,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":59389357,""lat"":""50.0356348"",""lon"":""9.75446612575731"",""place_rank"":30,""category"":""leisure"",""type"":""pitch"",""importance"":""0"",""addresstype"":""leisure"",""name"":""Modellflugplatz Modellflugverein Gemünden"",""display_name"":""Modellflugplatz Modellflugverein Gemünden, St 2303, Adelsberg, Karsbach, Verwaltungsgemeinschaft Gemünden a. Main, Landkreis Main-Spessart, Unterfranken, Bayern, 97783, Deutschland"",""address"":{""pitch"":""Modellflugplatz Modellflugverein Gemünden"",""road"":""St 2303"",""suburb"":""Adelsberg"",""village"":""Karsbach"",""county"":""Verwaltungsgemeinschaft Gemünden a. Main"",""state_district"":""Unterfranken"",""state"":""Bayern"",""postcode"":""97783"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.0351453"",""50.0362337"",""9.7534468"",""9.7554483""]}",road,"(9.748845840008102, 50.03487373252714)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
13102,0,0,75,0,2,1557742802_163,MOTIONBLUR,MOTIONBLUR,1557742802_163_UC2_MOTIONBLUR-75.png,13.36035694,0.162638963,1.297888607,62.48195855,0,0,2,0,False,22,0.283020198,53.54393132021278,9.935517069610988,"(53.543931320212764, 9.935517069610988)",1530983314,2018-07-07 17:08:34,35.97184181576669,7,11.821763287818122,0.8411022611271085,22.0,"{""place_id"":157335731,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":361140746,""lat"":""53.5445115"",""lon"":""9.93567605078928"",""place_rank"":30,""category"":""building"",""type"":""yes"",""importance"":""0"",""addresstype"":""building"",""name"":null,""display_name"":""143, Große Elbstraße, Altona-Altstadt, Altona, Hamburg, 22767, Deutschland"",""address"":{""house_number"":""143"",""road"":""Große Elbstraße"",""suburb"":""Altona-Altstadt"",""city_district"":""Altona"",""state"":""Hamburg"",""postcode"":""22767"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.5443358"",""53.5446134"",""9.9353451"",""9.9360075""]}",road,"(9.935517069610988, 53.54393132021278)",0,0,"{'geo': 1, 'env': 1.0, 'img': 1.0, 'total': 3.0}",1.0,1.0,1.0
18761,0,25,0,0,13,1557743752_1322,DARKNESS,DARKNESS,1557743752_1322_UC2_DARKNESS-25.png,19.28388446,0.037000733,0.952192804,1.36019518,1,0,0,0,True,13,1.0,52.025185657823755,12.83994161361684,"(52.02518565782375, 12.83994161361684)",1542011802,2018-11-12 08:36:42,81.31247268942305,11,19.48346195300985,0.5622213935333688,122.0,"{""place_id"":80187733,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":24500046,""lat"":""52.0236850856937"",""lon"":""12.8398539877789"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Feldheim, Treuenbrietzen, Potsdam-Mittelmark, Brandenburg, 14929, Deutschland"",""address"":{""city_district"":""Feldheim"",""town"":""Treuenbrietzen"",""county"":""Potsdam-Mittelmark"",""state"":""Brandenburg"",""postcode"":""14929"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.0221705"",""52.0387944"",""12.8154995"",""12.862862""]}",road,"(12.83994161361684, 52.025185657823755)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
17374,0,0,0,0,8,1557743423_2775,DARKNESS,DARKNESS,1557743423_2775_UC2_DARKNESS-0.png,21.73615163,1.601353506,3.3229355710000004,1.4560677030000002,0,0,0,0,True,8,0.862425625,53.882957156946546,11.541967748561232,"(53.88295715694655, 11.541967748561232)",1546194908,2018-12-30 18:35:08,11.754880308697558,12,14.151401353436885,0.6484704125980083,54.0,"{""place_id"":81597477,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":26719329,""lat"":""53.8817767753037"",""lon"":""11.5440187601044"",""place_rank"":26,""category"":""highway"",""type"":""secondary"",""importance"":""0.1"",""addresstype"":""road"",""name"":""L 103"",""display_name"":""L 103, Hornstorf, Neuburg, Nordwestmecklenburg, Mecklenburg-Vorpommern, 23970, Deutschland"",""address"":{""road"":""L 103"",""village"":""Hornstorf"",""county"":""Nordwestmecklenburg"",""state"":""Mecklenburg-Vorpommern"",""postcode"":""23970"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.8802191"",""53.8846594"",""11.5435699"",""11.5471872""]}",road,"(11.541967748561232, 53.882957156946546)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
1789,0,0,0,25,35,1557744530_2248,RAIN,RAIN,1557744530_2248_UC2_RAIN-25.png,9.239950736,22.45893255,1.565378006,0.435157357,0,1,0,0,True,35,0.999999523,52.40469123777152,10.887008795833475,"(52.40469123777152, 10.887008795833474)",1536394930,2018-09-08 08:22:10,5.260417735185862,9,14.505056630542686,0.1818326999983084,94.5,"{""place_id"":164237,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":31172722,""lat"":""52.4205588"",""lon"":""10.7861682"",""place_rank"":16,""category"":""place"",""type"":""city"",""importance"":""0.572704654597031"",""addresstype"":""place"",""name"":""Wolfsburg"",""display_name"":""Wolfsburg, Niedersachsen, 38440, Deutschland"",""address"":{""city"":""Wolfsburg"",""county"":""Wolfsburg"",""state"":""Niedersachsen"",""postcode"":""38440"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""52.1005588"",""52.7405588"",""10.4661682"",""11.1061682""]}",road,"(10.887008795833475, 52.40469123777152)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
4785,0,0,0,75,3,1557744858_2244,RAIN,RAIN,1557744858_2244_UC2_RAIN-75.png,15.09863712,22.59104206,0.008420322,4.76492517,0,2,0,0,False,14,0.591621637,49.168696193963115,10.496016924087444,"(49.16869619396312, 10.496016924087442)",1542998702,2018-11-23 18:45:02,84.20167996687664,11,14.367087650303835,0.7678872816868937,470.0,"{""place_id"":118671923,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":179260619,""lat"":""49.1717148863599"",""lon"":""10.4983177702748"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Wieseth, Dentlein am Forst (VGem), Landkreis Ansbach, Mittelfranken, Bayern, 91632, Deutschland"",""address"":{""village"":""Wieseth"",""county"":""Dentlein am Forst (VGem)"",""state_district"":""Mittelfranken"",""state"":""Bayern"",""postcode"":""91632"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""49.1632334"",""49.1752451"",""10.4953838"",""10.5045027""]}",road,"(10.496016924087444, 49.168696193963115)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
22416,0,75,0,0,3,1557744085_1912,DARKNESS,DARKNESS,1557744085_1912_UC2_DARKNESS-75.png,21.89698841,1.796638508,0.148272776,8.088907179,2,0,0,0,True,3,0.859596074,50.739035744721825,12.860474802798644,"(50.73903574472182, 12.860474802798642)",1548464449,2019-01-26 01:00:49,55.287065706997566,1,8.457483983794749,0.6730602585457427,479.0,"{""place_id"":100084191,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":109993109,""lat"":""50.7392794721025"",""lon"":""12.8616846127618"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":""Umgehungsstraße"",""display_name"":""Umgehungsstraße, Jahnsdorf, Pfaffenhain, Jahnsdorf/Erzgebirge, Erzgebirgskreis, Sachsen, 09387, Deutschland"",""address"":{""road"":""Umgehungsstraße"",""residential"":""Jahnsdorf"",""suburb"":""Pfaffenhain"",""village"":""Jahnsdorf/Erzgebirge"",""county"":""Erzgebirgskreis"",""state"":""Sachsen"",""postcode"":""09387"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""50.7343209"",""50.7440579"",""12.8582919"",""12.8623617""]}",road,"(12.860474802798644, 50.739035744721825)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
14766,0,0,75,0,11,1557742802_428,MOTIONBLUR,MOTIONBLUR,1557742802_428_UC2_MOTIONBLUR-75.png,17.980636800000006,1.106479677,1.214176961,67.73672303,0,0,2,0,False,36,0.415425003,48.005999230679905,12.335254054448221,"(48.005999230679905, 12.335254054448221)",1552742903,2019-03-16 13:28:23,81.65548595128023,3,-13.01726237469627,1.2535678716127319,590.0,"{""place_id"":93289750,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":75583250,""lat"":""48.0059375943054"",""lon"":""12.3335837086972"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Dirnberg, Amerang, Landkreis Rosenheim, Obb, Bayern, 83123, Deutschland"",""address"":{""suburb"":""Dirnberg"",""village"":""Amerang"",""county"":""Landkreis Rosenheim"",""state_district"":""Obb"",""state"":""Bayern"",""postcode"":""83123"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.0050608"",""48.0073267"",""12.3319448"",""12.333587""]}",road,"(12.335254054448221, 48.005999230679905)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
20728,0,25,0,0,2,1557743752_394,DARKNESS,DARKNESS,1557743752_394_UC2_DARKNESS-25.png,20.80970301,1.681383116,3.835123467,3.585349103,0,0,0,0,True,2,0.992458999,48.57593864322608,10.88842952900442,"(48.575938643226074, 10.88842952900442)",1524072020,2018-04-18 17:20:20,47.47995272801393,4,5.322586006567062,0.5037486841362516,427.0,"{""place_id"":7797409,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":831019422,""lat"":""48.5764285"",""lon"":""10.8942715"",""place_rank"":20,""category"":""place"",""type"":""locality"",""importance"":""0.25"",""addresstype"":""place"",""name"":""Södlbuck"",""display_name"":""Södlbuck, Thierhaupten, Landkreis Augsburg, Schwaben, Bayern, 86672, Deutschland"",""address"":{""locality"":""Södlbuck"",""village"":""Thierhaupten"",""county"":""Landkreis Augsburg"",""state_district"":""Schwaben"",""state"":""Bayern"",""postcode"":""86672"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.5564285"",""48.5964285"",""10.8742715"",""10.9142715""]}",road,"(10.88842952900442, 48.57593864322608)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
22828,0,75,0,0,18,1557744085_2283,DARKNESS,DARKNESS,1557744085_2283_UC2_DARKNESS-75.png,19.06662029,1.889495596,1.255741203,4.36076698,2,0,0,0,False,24,0.370260745,48.56123193067985,10.955629611876187,"(48.56123193067985, 10.955629611876189)",1536721317,2018-09-12 03:01:57,74.94316990960782,9,3.958415575244056,1.1839945847779516,483.0,"{""place_id"":86214375,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""way"",""osm_id"":39483701,""lat"":""48.5630576975698"",""lon"":""10.9556745065483"",""place_rank"":26,""category"":""highway"",""type"":""unclassified"",""importance"":""0.1"",""addresstype"":""road"",""name"":null,""display_name"":""Thierhaupten, Landkreis Augsburg, Schwaben, Bayern, 86672, Deutschland"",""address"":{""village"":""Thierhaupten"",""county"":""Landkreis Augsburg"",""state_district"":""Schwaben"",""state"":""Bayern"",""postcode"":""86672"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""48.5627357"",""48.5630666"",""10.948226"",""10.9605066""]}",road,"(10.955629611876187, 48.56123193067985)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
7980,0,0,0,0,1,1557742122_242,MOTIONBLUR,MOTIONBLUR,1557742122_242_UC2_MOTIONBLUR-0.png,14.30626795,2.574327549,4.2511191,72.08881719,0,0,0,0,True,1,0.999906421,53.83635365050822,6.537515170740706,"(53.836353650508215, 6.537515170740706)",1552407114,2019-03-12 16:11:54,107.87963672843763,3,-11.316869134436276,0.4751581487623092,0.0,"{""error"":""Unable to geocode""}",road,"(6.537515170740706, 53.83635365050822)",0,0,"{'geo': 0, 'env': 0.5, 'img': 1.0, 'total': 0}",0.0,0.5,0.0
26476,25,0,0,0,14,1558446067_1066,BACKLIGHTSUN,BACKLIGHTSUN,1558446067_1066_UC2_BACKLIGHTSUN-25.png,12.00239962,1.6450562969999998,55.85494035,10.6302153,0,1,0,1,True,14,0.999993563,53.32335940692131,10.420319486108527,"(53.32335940692131, 10.420319486108529)",1523984155,2018-04-17 16:55:55,127.28941103646092,4,-2.2678848029311247,0.4188540627360463,9.0,"{""place_id"":1489019,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright"",""osm_type"":""node"",""osm_id"":333275286,""lat"":""53.314768"",""lon"":""10.4411368"",""place_rank"":19,""category"":""place"",""type"":""village"",""importance"":""0.275"",""addresstype"":""place"",""name"":""Brietlingen-Moorburg"",""display_name"":""Brietlingen-Moorburg, Samtgemeinde Scharnebeck, Lüneburg, Niedersachsen, 21382, Deutschland"",""address"":{""village"":""Brietlingen-Moorburg"",""county"":""Samtgemeinde Scharnebeck"",""state"":""Niedersachsen"",""postcode"":""21382"",""country"":""Deutschland"",""country_code"":""de""},""boundingbox"":[""53.274768"",""53.354768"",""10.4011368"",""10.4811368""]}",road,"(10.420319486108527, 53.32335940692131)",0,0,"{'geo': 1, 'env': 0.5, 'img': 1.0, 'total': 2.5}",0.8333333333333334,0.5,1.0
